30;arms_factory;2433.00;11.38;1036.00;0.65;0
30;arms_factory;2416.00;10.50;1040.00;4.77;0
30;industrial_complex;2458.00;11.60;1047.00;0.04;0
30;industrial_complex;2401.00;10.68;1039.00;4.17;0
30;industrial_complex;2405.00;10.60;1027.00;5.37;0
30;industrial_complex;2423.00;10.68;1020.00;3.21;0
30;industrial_complex;2444.00;11.40;1049.00;6.23;0
30;industrial_complex;2440.00;11.40;1049.00;1.16;0
30;air_base;2434.00;11.30;1056.00;5.28;0
30;supply_node;2425.00;10.80;1046.00;2.08;0
30;supply_node;2403.00;10.70;1033.00;4.67;0
30;supply_node;2426.00;11.40;1061.00;1.32;0
30;supply_node;2453.00;11.70;1047.00;2.80;0
30;supply_node;2440.00;11.32;1043.00;0.55;0
30;supply_node;2420.00;10.60;1032.00;3.49;0
30;supply_node;2435.00;11.45;1028.00;4.97;0
30;supply_node;2419.00;10.60;1019.00;2.73;0
30;bunker;2433.00;11.35;1039.00;3.73;0
30;bunker;2423.00;10.55;1025.00;0.11;0
30;bunker;2452.00;11.62;1052.00;2.78;0
30;bunker;2402.00;10.62;1036.00;5.44;0
30;bunker;2418.00;10.35;1023.00;2.17;0
30;bunker;2421.00;10.90;1049.00;4.84;0
30;bunker;2429.00;11.05;1032.00;1.23;0
30;bunker;2423.00;11.40;1060.00;2.78;0
30;anti_air_building;2427.00;10.95;1021.00;0.62;0
30;anti_air_building;2435.00;11.40;1053.00;1.83;0
30;anti_air_building;2453.00;11.70;1046.00;5.95;0
30;synthetic_refinery;2427.00;11.40;1058.00;2.68;0
30;fuel_silo;2424.00;10.80;1041.00;3.90;0
30;radar_station;2426.00;10.85;1042.00;1.81;0
30;rocket_site;2427.00;10.80;1030.00;4.40;0
30;nuclear_reactor;2455.00;11.62;1052.00;5.96;0
46;arms_factory;2411.00;10.50;1047.00;1.73;0
46;arms_factory;2414.00;10.65;1049.00;4.40;0
46;arms_factory;2411.00;11.30;1061.00;5.96;0
46;arms_factory;2405.00;11.03;1057.00;2.34;0
46;arms_factory;2414.00;11.30;1058.00;0.18;0
46;arms_factory;2411.00;11.00;1054.00;1.39;0
46;industrial_complex;2411.00;10.70;1050.00;4.40;0
46;industrial_complex;2411.00;10.80;1051.00;0.79;0
46;industrial_complex;2411.00;10.40;1046.00;4.91;0
46;industrial_complex;2410.00;11.10;1058.00;0.18;0
46;industrial_complex;2410.00;11.20;1060.00;2.85;0
46;industrial_complex;2411.00;11.07;1056.00;0.69;0
46;air_base;2406.00;10.95;1052.00;1.90;0
46;supply_node;2411.00;11.00;1053.00;5.69;0
46;bunker;2411.00;10.60;1048.00;1.29;0
46;anti_air_building;2410.00;11.30;1061.00;3.96;0
46;anti_air_building;2419.00;11.40;1056.00;0.34;0
46;anti_air_building;2414.00;11.30;1057.00;3.36;0
46;synthetic_refinery;2410.00;11.00;1054.00;4.57;0
46;fuel_silo;2409.00;10.65;1049.00;2.41;0
46;radar_station;2412.00;11.03;1054.00;0.06;0
46;rocket_site;2409.00;10.40;1046.00;0.35;0
46;nuclear_reactor;2409.00;11.10;1058.00;4.47;0
33;arms_factory;2436.00;11.88;1019.00;0.71;0
33;arms_factory;2474.00;12.30;1017.00;3.73;0
33;arms_factory;2496.00;12.03;986.00;0.11;0
33;arms_factory;2464.00;12.80;1022.00;2.78;0
33;arms_factory;2480.00;12.25;1016.00;5.44;0
33;arms_factory;2457.00;13.03;988.00;2.17;0
33;industrial_complex;2437.00;12.40;998.00;4.84;0
33;industrial_complex;2496.00;11.60;999.00;1.23;0
33;industrial_complex;2414.00;12.00;982.00;2.78;0
33;industrial_complex;2475.00;11.98;981.00;0.62;0
33;industrial_complex;2502.00;10.70;1012.00;1.83;0
33;industrial_complex;2449.00;13.20;972.00;5.95;0
33;air_base;2458.00;12.55;1012.00;2.68;0
33;supply_node;2459.00;12.80;974.00;0.33;0
33;supply_node;2478.00;11.65;996.00;1.81;0
33;supply_node;2441.00;13.03;991.00;5.85;0
33;supply_node;2486.00;11.73;978.00;1.04;0
33;supply_node;2460.00;12.65;1012.00;3.98;0
33;supply_node;2456.00;12.75;997.00;1.74;0
33;supply_node;2419.00;12.07;986.00;3.22;0
33;supply_node;2423.00;10.88;1003.00;6.15;0
33;supply_node;2436.00;11.80;1011.00;2.46;0
33;supply_node;2451.00;12.38;1026.00;5.39;0
33;supply_node;2468.00;12.70;1024.00;0.58;0
33;supply_node;2484.00;12.32;1017.00;4.62;0
33;supply_node;2506.00;11.40;1005.00;1.28;0
33;bunker;2476.00;12.70;1021.00;1.90;0
33;bunker;2501.00;11.00;1019.00;4.91;0
33;bunker;2482.00;12.30;967.00;1.29;0
33;bunker;2453.00;13.00;994.00;3.96;0
33;bunker;2440.00;13.00;986.00;0.34;0
33;bunker;2482.00;11.80;1005.00;3.36;0
33;bunker;2455.00;12.50;1016.00;4.57;0
33;bunker;2460.00;12.73;982.00;2.41;0
33;bunker;2428.00;11.85;996.00;0.25;0
33;bunker;2457.00;12.50;1024.00;0.35;0
33;bunker;2437.00;12.05;1014.00;4.47;0
33;bunker;2471.00;12.50;1022.00;0.85;0
33;bunker;2419.00;12.15;985.00;3.87;0
33;anti_air_building;2487.00;11.80;1005.00;5.08;0
33;anti_air_building;2421.00;11.28;996.00;2.92;0
33;anti_air_building;2434.00;11.73;1009.00;5.58;0
33;synthetic_refinery;2443.00;12.50;999.00;0.86;0
33;fuel_silo;2462.00;12.80;986.00;3.52;0
33;radar_station;2465.00;12.30;999.00;1.77;0
33;rocket_site;2495.00;12.78;981.00;4.03;0
33;nuclear_reactor;2466.00;12.30;1000.00;5.59;0
100;arms_factory;2409.00;12.00;928.00;6.10;0
100;arms_factory;2480.00;12.20;939.00;2.48;0
100;arms_factory;2505.00;11.60;940.00;5.15;0
100;arms_factory;2447.00;13.50;924.00;0.42;0
100;arms_factory;2485.00;11.78;956.00;4.54;0
100;arms_factory;2445.00;13.00;978.00;5.76;0
100;industrial_complex;2439.00;13.40;937.00;3.59;0
100;industrial_complex;2510.00;10.55;908.00;0.33;0
100;industrial_complex;2526.00;11.07;914.00;1.53;0
100;industrial_complex;2477.00;11.90;908.00;5.65;0
100;industrial_complex;2414.00;12.30;937.00;2.04;0
100;industrial_complex;2437.00;12.90;899.00;5.06;0
100;air_base;2493.00;11.95;946.00;6.26;0
100;supply_node;2512.00;11.80;971.00;3.17;0
100;supply_node;2425.00;13.10;944.00;0.92;0
100;supply_node;2473.00;12.05;953.00;3.86;0
100;supply_node;2435.00;13.10;971.00;5.34;0
100;supply_node;2456.00;13.50;935.00;3.10;0
100;supply_node;2485.00;11.73;926.00;4.57;0
100;supply_node;2429.00;12.90;904.00;1.23;0
100;supply_node;2465.00;13.30;906.00;5.27;0
100;supply_node;2500.00;11.30;902.00;0.46;0
100;supply_node;2519.00;11.05;930.00;3.40;0
100;supply_node;2439.00;13.43;922.00;5.99;0
100;supply_node;2445.00;13.05;955.00;2.64;0
100;supply_node;2531.00;11.80;954.00;5.57;0
100;supply_node;2497.00;11.05;951.00;1.87;0
100;supply_node;2414.00;12.30;924.00;4.81;0
100;supply_node;2528.00;11.68;904.00;0.01;0
100;bunker;2515.00;11.62;985.00;2.71;0
100;bunker;2460.00;12.80;943.00;5.73;0
100;bunker;2514.00;11.35;898.00;2.11;0
100;bunker;2478.00;12.35;941.00;4.78;0
100;bunker;2517.00;10.82;929.00;2.61;0
100;bunker;2474.00;12.03;904.00;2.72;0
100;bunker;2523.00;12.25;957.00;0.56;0
100;bunker;2444.00;13.40;903.00;3.22;0
100;bunker;2413.00;12.30;943.00;4.78;0
100;bunker;2502.00;11.32;948.00;1.16;0
100;bunker;2415.00;12.43;913.00;5.28;0
100;bunker;2533.00;12.40;896.00;0.21;0
100;bunker;2434.00;13.03;973.00;3.23;0
100;bunker;2449.00;14.40;963.00;1.07;0
100;bunker;2434.00;13.10;929.00;3.73;0
100;bunker;2483.00;11.90;919.00;0.11;0
100;anti_air_building;2447.00;13.48;931.00;1.67;0
100;anti_air_building;2438.00;13.35;929.00;5.80;0
100;anti_air_building;2446.00;13.90;964.00;0.72;0
100;synthetic_refinery;2509.00;11.00;932.00;4.84;0
100;fuel_silo;2422.00;13.00;942.00;0.12;0
100;radar_station;2476.00;12.15;937.00;3.78;0
100;rocket_site;2508.00;11.50;957.00;5.45;0
100;nuclear_reactor;2458.00;13.80;912.00;2.19;0
92;arms_factory;2366.00;10.40;887.00;4.71;0
92;arms_factory;2390.00;11.10;852.00;2.55;0
92;arms_factory;2400.00;11.65;866.00;2.65;0
92;arms_factory;2374.00;10.62;894.00;0.49;0
92;arms_factory;2394.00;11.10;861.00;4.61;0
92;arms_factory;2390.00;11.03;875.00;5.82;0
92;industrial_complex;2389.00;10.62;902.00;2.55;0
92;industrial_complex;2368.00;11.10;854.00;5.22;0
92;industrial_complex;2406.00;11.20;885.00;1.60;0
92;industrial_complex;2411.00;11.45;878.00;4.27;0
92;industrial_complex;2372.00;10.90;869.00;1.00;0
92;industrial_complex;2415.00;12.20;895.00;3.66;0
92;air_base;2353.00;10.70;841.00;0.05;0
92;supply_node;2445.00;13.03;885.00;4.05;0
92;supply_node;2425.00;12.03;838.00;5.52;0
92;supply_node;2390.00;11.05;864.00;2.18;0
92;supply_node;2402.00;11.30;893.00;6.22;0
92;supply_node;2351.00;10.60;850.00;1.41;0
92;supply_node;2443.00;12.38;857.00;4.35;0
92;supply_node;2399.00;11.60;835.00;0.65;0
92;supply_node;2374.00;11.32;842.00;3.59;0
92;supply_node;2368.00;10.55;878.00;0.24;0
92;supply_node;2379.00;10.60;898.00;2.82;0
92;supply_node;2419.00;12.00;882.00;5.76;0
92;supply_node;2414.00;12.10;860.00;0.96;0
92;naval_base;2374.00;10.20;907.00;-2.36;6157
92;naval_base;2364.00;10.20;894.00;-2.84;6157
92;bunker;2406.00;11.85;863.00;3.73;0
92;bunker;2406.00;11.78;905.00;0.11;0
92;bunker;2427.00;12.30;842.00;1.67;0
92;bunker;2417.00;12.00;885.00;5.80;0
92;bunker;2393.00;11.15;849.00;0.72;0
92;bunker;2386.00;11.32;846.00;4.84;0
92;bunker;2368.00;10.68;871.00;0.12;0
92;bunker;2441.00;13.00;883.00;2.78;0
92;bunker;2345.00;10.75;842.00;5.45;0
92;bunker;2440.00;12.70;869.00;2.19;0
92;bunker;2409.00;11.38;843.00;4.85;0
92;bunker;2390.00;10.65;902.00;1.23;0
92;coastal_bunker;2365.00;9.88;895.00;-2.84;0
92;coastal_bunker;2365.00;9.50;902.00;-2.36;0
92;dockyard;2369.00;9.78;905.00;-2.36;0
92;anti_air_building;2405.00;11.35;836.00;5.96;0
92;anti_air_building;2411.00;12.05;861.00;2.34;0
92;anti_air_building;2433.00;12.35;874.00;3.90;0
92;synthetic_refinery;2403.00;11.35;845.00;1.74;0
92;fuel_silo;2439.00;11.85;848.00;4.40;0
92;radar_station;2403.00;11.70;865.00;1.38;0
92;rocket_site;2368.00;11.35;835.00;3.81;0
92;nuclear_reactor;2442.00;12.30;856.00;0.19;0
78;arms_factory;2411.00;11.95;977.00;1.36;0
78;arms_factory;2378.00;10.23;974.00;2.92;0
78;arms_factory;2400.00;11.35;971.00;5.59;0
78;arms_factory;2400.00;11.65;963.00;1.97;0
78;arms_factory;2391.00;10.80;915.00;6.09;0
78;arms_factory;2376.00;10.32;958.00;1.37;0
78;industrial_complex;2380.00;11.32;941.00;4.03;0
78;industrial_complex;2416.00;12.43;965.00;1.87;0
78;industrial_complex;2401.00;12.10;944.00;3.09;0
78;industrial_complex;2399.00;11.40;923.00;6.10;0
78;industrial_complex;2407.00;13.03;951.00;2.48;0
78;industrial_complex;2384.00;10.80;958.00;5.15;0
78;air_base;2397.00;11.25;910.00;0.42;0
78;supply_node;2379.00;11.15;945.00;4.39;0
78;supply_node;2371.00;10.40;923.00;2.15;0
78;supply_node;2398.00;11.68;935.00;3.63;0
78;supply_node;2362.00;10.38;938.00;0.28;0
78;supply_node;2413.00;12.30;967.00;2.87;0
78;supply_node;2383.00;10.40;970.00;5.80;0
78;supply_node;2399.00;11.78;958.00;2.45;0
78;supply_node;2393.00;10.90;916.00;5.03;0
78;naval_base;2356.00;9.88;935.00;-0.46;9733
78;naval_base;2378.00;9.88;969.00;-0.95;4937
78;naval_base;2384.00;9.88;917.00;-1.35;6157
78;naval_base;2363.00;9.78;917.00;0.00;6157
78;naval_base;2369.00;9.55;954.00;-2.41;4937
78;bunker;2387.00;11.25;948.00;2.55;0
78;bunker;2405.00;12.00;969.00;2.65;0
